Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation,API
6,2,2,3,2,2,North-Left1,5162.78,89,49,56,3,T,622322North-Left1,4301353880
6,2,2,3,2,2,North-Right1,0,89,52,59,4,T,622322North-Right1,4301353880
6,2,2,3,2,2,North-Right2,0,89,52,59,4,T,622322North-Right2,4301353880
6,2,2,3,2,2,South-Left2,0,89,59,27,3,T,622322South-Left2,4301353880
6,2,2,3,2,2,South-Left1,5157.16,89,52,45,4,T,622322South-Left1,4301353880
6,2,2,3,2,2,South-Right1,0,89,59,27,3,T,622322South-Right1,4301353880
6,2,2,3,2,2,South-Right2,0,89,59,27,3,T,622322South-Right2,4301353880
15,2,2,3,2,1,West-Up2,0,0,0,0,0,T,1522321West-Up2,4301353892
15,2,2,3,2,1,West-Up1,2632.08,0,26,33,4,T,1522321West-Up1,4301353892
15,2,2,3,2,1,West-Down1,2627.17,0,26,40,4,T,1522321West-Down1,4301353892
15,2,2,3,2,1,West-Down2,0,0,0,0,0,T,1522321West-Down2,4301353892
15,2,2,3,2,1,East-Up2,0,0,0,0,0,T,1522321East-Up2,4301353892
15,2,2,3,2,1,East-Up1,5267.8,0,13,58,2,T,1522321East-Up1,4301353892
15,2,2,3,2,1,East-Down1,0,0,0,0,0,T,1522321East-Down1,4301353892
15,2,2,3,2,1,East-Down2,0,0,0,0,0,T,1522321East-Down2,4301353892
15,2,2,3,2,1,North-Left2,0,0,0,0,0,T,1522321North-Left2,4301353892
15,2,2,3,2,1,North-Left1,5363.91,89,50,13,4,T,1522321North-Left1,4301353892
15,2,2,3,2,1,North-Right1,0,0,0,0,0,T,1522321North-Right1,4301353892
15,2,2,3,2,1,North-Right2,0,0,0,0,0,T,1522321North-Right2,4301353892
15,2,2,3,2,1,South-Left2,0,0,0,0,0,T,1522321South-Left2,4301353892
15,2,2,3,2,1,South-Left1,5301.84,89,44,26,4,T,1522321South-Left1,4301353892
15,2,2,3,2,1,South-Right1,0,0,0,0,0,T,1522321South-Right1,4301353892
15,2,2,3,2,1,South-Right2,0,0,0,0,0,T,1522321South-Right2,4301353892
14,2,2,3,2,2,West-Up2,0,0,0,0,0,T,1422322West-Up2,4301353892
14,2,2,3,2,2,West-Up1,5267.8,0,13,58,2,T,1422322West-Up1,4301353892
14,2,2,3,2,2,West-Down1,0,0,0,0,0,T,1422322West-Down1,4301353892
14,2,2,3,2,2,West-Down2,0,0,0,0,0,T,1422322West-Down2,4301353892
14,2,2,3,2,2,East-Up2,1313.67,0,12,44,2,T,1422322East-Up2,4301353892
14,2,2,3,2,2,East-Up1,1313.53,0,12,18,2,T,1422322East-Up1,4301353892
14,2,2,3,2,2,East-Down1,1313.55,0,12,25,2,T,1422322East-Down1,4301353892
14,2,2,3,2,2,East-Down2,1313.69,0,12,40,2,T,1422322East-Down2,4301353892
14,2,2,3,2,2,North-Left2,0,0,0,0,0,T,1422322North-Left2,4301353892
14,2,2,3,2,2,North-Left1,5284.01,89,49,43,3,T,1422322North-Left1,4301353892
14,2,2,3,2,2,North-Right1,0,0,0,0,0,T,1422322North-Right1,4301353892
14,2,2,3,2,2,North-Right2,0,0,0,0,0,T,1422322North-Right2,4301353892
14,2,2,3,2,2,South-Left2,0,0,0,0,0,T,1422322South-Left2,4301353892
14,2,2,3,2,2,South-Left1,2640.79,89,56,28,4,T,1422322South-Left1,4301353892
14,2,2,3,2,2,South-Right1,2645.63,89,18,29,3,T,1422322South-Right1,4301353892
14,2,2,3,2,2,South-Right2,0,0,0,0,0,T,1422322South-Right2,4301353892
9,2,2,2,2,2,West-Up2,1298.615,0,49,31,2,T,922222West-Up2,4.30E+13
9,2,2,2,2,2,West-Up1,1298.615,0,49,31,2,T,922222West-Up1,4.30E+13
9,2,2,2,2,2,West-Down1,1325.4,0,43,30,4,T,922222West-Down1,4.30E+13
9,2,2,2,2,2,West-Down2,1325.4,0,43,30,4,T,922222West-Down2,4.30E+13
9,2,2,2,2,2,East-Up2,1323.085,0,0,56,4,T,922222East-Up2,4.30E+13
9,2,2,2,2,2,East-Up1,1323.085,0,0,56,4,T,922222East-Up1,4.30E+13
9,2,2,2,2,2,East-Down1,1318.285,0,4,44,4,T,922222East-Down1,4.30E+13
9,2,2,2,2,2,East-Down2,1318.285,0,4,44,4,T,922222East-Down2,4.30E+13
9,2,2,2,2,2,North-Left2,1318.515,89,22,18,3,T,922222North-Left2,4.30E+13
9,2,2,2,2,2,North-Left1,1318.515,89,22,18,3,T,922222North-Left1,4.30E+13
9,2,2,2,2,2,North-Right1,1318.475,89,22,11,3,T,922222North-Right1,4.30E+13
9,2,2,2,2,2,North-Right2,1318.475,89,22,11,3,T,922222North-Right2,4.30E+13
9,2,2,2,2,2,South-Left2,1320.47,89,49,41,3,T,922222South-Left2,4.30E+13
9,2,2,2,2,2,South-Left1,1320.47,89,49,41,3,T,922222South-Left1,4.30E+13
9,2,2,2,2,2,South-Right1,1320.495,89,40,43,3,T,922222South-Right1,4.30E+13
9,2,2,2,2,2,South-Right2,1320.495,89,40,43,3,T,922222South-Right2,4.30E+13
5,2,2,2,2,2,West-Up2,1306.69,0,4,25,4,T,522222West-Up2,4.30E+13
5,2,2,2,2,2,West-Up1,1313.37,0,5,13,4,T,522222West-Up1,4.30E+13
5,2,2,2,2,2,West-Down1,1313.43,0,4,11,4,T,522222West-Down1,4.30E+13
5,2,2,2,2,2,West-Down2,1313.18,0,4,25,4,T,522222West-Down2,4.30E+13
5,2,2,2,2,2,East-Up2,1315.91,0,1,5,4,T,522222East-Up2,4.30E+13
5,2,2,2,2,2,East-Up1,1315.91,0,1,5,4,T,522222East-Up1,4.30E+13
5,2,2,2,2,2,East-Down1,1320.59,0,0,5,0,T,522222East-Down1,4.30E+13
5,2,2,2,2,2,East-Down2,1320.59,0,0,5,0,T,522222East-Down2,4.30E+13
5,2,2,2,2,2,North-Left2,1244.8,89,51,58,3,T,522222North-Left2,4.30E+13
5,2,2,2,2,2,North-Left1,1244.8,89,51,58,3,T,522222North-Left1,4.30E+13
5,2,2,2,2,2,North-Right1,1336.585,89,48,1,3,T,522222North-Right1,4.30E+13
5,2,2,2,2,2,North-Right2,1336.585,89,48,1,3,T,522222North-Right2,4.30E+13
5,2,2,2,2,2,South-Left2,1260.725,89,52,28,4,T,522222South-Left2,4.30E+13
5,2,2,2,2,2,South-Left1,1260.725,89,52,28,4,T,522222South-Left1,4.30E+13
5,2,2,2,2,2,South-Right1,1317.92,89,52,35,4,T,522222South-Right1,4.30E+13
5,2,2,2,2,2,South-Right2,1317.92,89,52,35,4,T,522222South-Right2,4.30E+13
25,4,2,4,2,2,West-Up2,1325.38,1,12,16,3,T,2542422West-Up2,4301353922
25,4,2,4,2,2,West-Up1,1325.38,1,12,16,3,T,2542422West-Up1,4301353922
25,4,2,4,2,2,West-Down1,1325.38,1,12,16,3,T,2542422West-Down1,4301353922
25,4,2,4,2,2,West-Down2,1325.38,1,12,16,3,T,2542422West-Down2,4301353922
25,4,2,4,2,2,East-Up2,1323.47,0,13,26,2,T,2542422East-Up2,4301353922
25,4,2,4,2,2,East-Up1,1323.47,0,13,26,2,T,2542422East-Up1,4301353922
25,4,2,4,2,2,East-Down1,1323.47,0,13,26,2,T,2542422East-Down1,4301353922
25,4,2,4,2,2,East-Down2,1323.47,0,13,26,2,T,2542422East-Down2,4301353922
25,4,2,4,2,2,North-Left2,1306.95,89,58,52,3,T,2542422North-Left2,4301353922
25,4,2,4,2,2,North-Left1,1306.95,89,58,52,3,T,2542422North-Left1,4301353922
25,4,2,4,2,2,North-Right1,1306.95,89,58,52,3,T,2542422North-Right1,4301353922
25,4,2,4,2,2,North-Right2,1306.95,89,58,52,3,T,2542422North-Right2,4301353922
25,4,2,4,2,2,South-Left2,1329.64,89,54,40,2,T,2542422South-Left2,4301353922
25,4,2,4,2,2,South-Left1,1329.64,89,54,40,2,T,2542422South-Left1,4301353922
25,4,2,4,2,2,South-Right1,1329.64,89,54,40,2,T,2542422South-Right1,4301353922
25,4,2,4,2,2,South-Right2,1329.64,89,54,40,2,T,2542422South-Right2,4301353922
20,2,2,3,2,2,West-Up2,1324.675,0,2,47,4,T,2022322West-Up2,4301353924
20,2,2,3,2,2,West-Up1,1324.675,0,2,47,4,T,2022322West-Up1,4301353924
20,2,2,3,2,2,West-Down1,1324.675,0,2,47,4,T,2022322West-Down1,4301353924
20,2,2,3,2,2,West-Down2,1324.675,0,2,47,4,T,2022322West-Down2,4301353924
20,2,2,3,2,2,East-Up2,1322.2125,0,17,38,2,T,2022322East-Up2,4301353924
20,2,2,3,2,2,East-Up1,1322.2125,0,17,38,2,T,2022322East-Up1,4301353924
20,2,2,3,2,2,East-Down1,1322.2125,0,17,38,2,T,2022322East-Down1,4301353924
20,2,2,3,2,2,East-Down2,1322.2125,0,17,38,2,T,2022322East-Down2,4301353924
20,2,2,3,2,2,North-Left2,1317.8525,89,54,37,4,T,2022322North-Left2,4301353924
20,2,2,3,2,2,North-Left1,1317.8525,89,54,37,4,T,2022322North-Left1,4301353924
20,2,2,3,2,2,North-Right1,1317.8525,89,54,37,4,T,2022322North-Right1,4301353924
20,2,2,3,2,2,North-Right2,1317.8525,89,54,37,4,T,2022322North-Right2,4301353924
20,2,2,3,2,2,South-Left2,1309.9975,89,58,54,3,T,2022322South-Left2,4301353924
20,2,2,3,2,2,South-Left1,1309.9975,89,58,54,3,T,2022322South-Left1,4301353924
20,2,2,3,2,2,South-Right1,1309.9975,89,58,54,3,T,2022322South-Right1,4301353924
20,2,2,3,2,2,South-Right2,1309.9975,89,58,54,3,T,2022322South-Right2,4301353924
29,2,2,3,2,2,West-Up2,0,0,0,0,0,T,2922322West-Up2,4301353924
29,2,2,3,2,2,West-Up1,5298.94,0,33,8,2,T,2922322West-Up1,4301353924
29,2,2,3,2,2,West-Down1,0,0,0,0,0,T,2922322West-Down1,4301353924
29,2,2,3,2,2,West-Down2,0,0,0,0,0,T,2922322West-Down2,4301353924
29,2,2,3,2,2,East-Up2,0,0,0,0,0,T,2922322East-Up2,4301353924
29,2,2,3,2,2,East-Up1,5302.04,0,11,49,2,T,2922322East-Up1,4301353924
29,2,2,3,2,2,East-Down1,0,0,0,0,0,T,2922322East-Down1,4301353924
29,2,2,3,2,2,East-Down2,0,0,0,0,0,T,2922322East-Down2,4301353924
29,2,2,3,2,2,North-Left2,0,0,0,0,0,T,2922322North-Left2,4301353924
29,2,2,3,2,2,North-Left1,5239.99,89,58,54,3,T,2922322North-Left1,4301353924
29,2,2,3,2,2,North-Right1,0,0,0,0,0,T,2922322North-Right1,4301353924
29,2,2,3,2,2,North-Right2,0,0,0,0,0,T,2922322North-Right2,4301353924
29,2,2,3,2,2,South-Left2,0,0,0,0,0,T,2922322South-Left2,4301353924
29,2,2,3,2,2,South-Left1,5272.84,89,58,55,4,T,2922322South-Left1,4301353924
29,2,2,3,2,2,South-Right1,0,0,0,0,0,T,2922322South-Right1,4301353924
29,2,2,3,2,2,South-Right2,0,0,0,0,0,T,2922322South-Right2,4301353924
17,2,2,1,2,2,West-Up2,1321.92,0,21,11,4,T,1722122West-Up2,4301353970
17,2,2,1,2,2,West-Up1,1321.92,0,21,11,4,T,1722122West-Up1,4301353970
17,2,2,1,2,2,West-Down1,1321.39,0,21,11,4,T,1722122West-Down1,4301353970
17,2,2,1,2,2,West-Down2,1321.39,0,21,11,4,T,1722122West-Down2,4301353970
17,2,2,1,2,2,East-Up2,1323.56,0,13,20,4,T,1722122East-Up2,4301353970
17,2,2,1,2,2,East-Up1,1323.56,0,13,20,4,T,1722122East-Up1,4301353970
17,2,2,1,2,2,East-Down1,1321.25,0,20,29,4,T,1722122East-Down1,4301353970
17,2,2,1,2,2,East-Down2,1321.37,0,20,12,4,T,1722122East-Down2,4301353970
17,2,2,1,2,2,North-Left2,0,0,0,0,1,T,1722122North-Left2,4301353970
17,2,2,1,2,2,North-Left1,2629.41,89,50,18,2,T,1722122North-Left1,4301353970
17,2,2,1,2,2,North-Right1,1314.77,89,32,55,4,T,1722122North-Right1,4301353970
17,2,2,1,2,2,North-Right2,1314.77,89,32,55,4,T,1722122North-Right2,4301353970
17,2,2,1,2,2,South-Left2,1320.61,89,50,1,1,T,1722122South-Left2,4301353970
17,2,2,1,2,2,South-Left1,1315.8,89,49,47,1,T,1722122South-Left1,4301353970
17,2,2,1,2,2,South-Right1,1307.95,89,48,27,1,T,1722122South-Right1,4301353970
17,2,2,1,2,2,South-Right2,1307.85,89,48,38,1,T,1722122South-Right2,4301353970
9,3,2,2,2,2,West-Up2,1318.065,0,2,45,3,T,932222West-Up2,4.30E+13
9,3,2,2,2,2,West-Up1,1318.065,0,2,45,3,T,932222West-Up1,4.30E+13
9,3,2,2,2,2,West-Down1,1318.065,0,2,45,3,T,932222West-Down1,4.30E+13
9,3,2,2,2,2,West-Down2,1318.065,0,2,45,3,T,932222West-Down2,4.30E+13
9,3,2,2,2,2,East-Up2,1312.276667,0,0,39,2,T,932222East-Up2,4.30E+13
9,3,2,2,2,2,East-Up1,1312.276667,0,0,39,2,T,932222East-Up1,4.30E+13
9,3,2,2,2,2,East-Down1,1312.276667,0,0,39,2,T,932222East-Down1,4.30E+13
9,3,2,2,2,2,East-Down2,1319.91,0,5,19,3,T,932222East-Down2,4.30E+13
9,3,2,2,2,2,North-Left2,1323.18,88,50,14,2,T,932222North-Left2,4.30E+13
9,3,2,2,2,2,North-Left1,1323.18,88,50,14,2,T,932222North-Left1,4.30E+13
9,3,2,2,2,2,North-Right1,1323.18,88,50,14,2,T,932222North-Right1,4.30E+13
9,3,2,2,2,2,North-Right2,1323.18,88,50,14,2,T,932222North-Right2,4.30E+13
9,3,2,2,2,2,South-Left2,1323.635,88,39,21,2,T,932222South-Left2,4.30E+13
9,3,2,2,2,2,South-Left1,1323.635,88,39,21,2,T,932222South-Left1,4.30E+13
9,3,2,2,2,2,South-Right1,1323.635,88,39,21,2,T,932222South-Right1,4.30E+13
9,3,2,2,2,2,South-Right2,1323.635,88,39,21,2,T,932222South-Right2,4.30E+13
32,7,2,20,1,1,West-Up2,1362.87,0,41,39,4,T,32722011West-Up2,4.30E+13
32,7,2,20,1,1,West-Up1,1350.46,0,48,1,4,T,32722011West-Up1,4.30E+13
32,7,2,20,1,1,West-Down1,1382.15,1,40,8,4,T,32722011West-Down1,4.30E+13
32,7,2,20,1,1,West-Down2,1382.15,1,40,8,4,T,32722011West-Down2,4.30E+13
32,7,2,20,1,1,East-Up2,1372.15,0,41,37,1,T,32722011East-Up2,4.30E+13
32,7,2,20,1,1,East-Up1,1372.19,0,42,55,4,T,32722011East-Up1,4.30E+13
32,7,2,20,1,1,East-Down1,1371.555,0,45,58,4,T,32722011East-Down1,4.30E+13
32,7,2,20,1,1,East-Down2,1371.555,0,45,58,4,T,32722011East-Down2,4.30E+13
32,7,2,20,1,1,North-Left2,1358.49,89,22,52,2,T,32722011North-Left2,4.30E+13
32,7,2,20,1,1,North-Left1,1325.62,89,25,48,2,T,32722011North-Left1,4.30E+13
32,7,2,20,1,1,North-Right1,1328.36,89,35,32,2,T,32722011North-Right1,4.30E+13
32,7,2,20,1,1,North-Right2,1328.23,89,36,17,2,T,32722011North-Right2,4.30E+13
32,7,2,20,1,1,South-Left2,1321.385,89,28,44,2,T,32722011South-Left2,4.30E+13
32,7,2,20,1,1,South-Left1,1321.385,89,28,44,2,T,32722011South-Left1,4.30E+13
32,7,2,20,1,1,South-Right1,1326.19,89,44,53,2,T,32722011South-Right1,4.30E+13
32,7,2,20,1,1,South-Right2,1326.19,89,44,53,2,T,32722011South-Right2,4.30E+13
2,8,2,20,1,1,West-Up2,1328.77,2,40,4,4,T,2822011West-Up2,4.30E+13
2,8,2,20,1,1,West-Up1,1328.77,2,40,4,4,T,2822011West-Up1,4.30E+13
2,8,2,20,1,1,West-Down1,1320.115,0,25,18,2,T,2822011West-Down1,4.30E+13
2,8,2,20,1,1,West-Down2,1320.115,0,25,18,2,T,2822011West-Down2,4.30E+13
2,8,2,20,1,1,East-Up2,1311.09,1,31,43,4,T,2822011East-Up2,4.30E+13
2,8,2,20,1,1,East-Up1,1311.09,1,31,43,4,T,2822011East-Up1,4.30E+13
2,8,2,20,1,1,East-Down1,1311.09,1,31,43,4,T,2822011East-Down1,4.30E+13
2,8,2,20,1,1,East-Down2,1311.09,1,31,43,4,T,2822011East-Down2,4.30E+13
2,8,2,20,1,1,North-Left2,1315.735,89,47,10,3,T,2822011North-Left2,4.30E+13
2,8,2,20,1,1,North-Left1,1315.735,89,47,10,3,T,2822011North-Left1,4.30E+13
2,8,2,20,1,1,North-Right1,1315.675,89,47,33,3,T,2822011North-Right1,4.30E+13
2,8,2,20,1,1,North-Right2,1315.675,89,47,33,3,T,2822011North-Right2,4.30E+13
2,8,2,20,1,1,South-Left2,1324.7275,89,13,30,3,T,2822011South-Left2,4.30E+13
2,8,2,20,1,1,South-Left1,1324.7275,89,13,30,3,T,2822011South-Left1,4.30E+13
2,8,2,20,1,1,South-Right1,1324.7275,89,13,30,3,T,2822011South-Right1,4.30E+13
2,8,2,20,1,1,South-Right2,1324.7275,89,13,30,3,T,2822011South-Right2,4.30E+13
5,3,2,1,1,2,West-Up2,1423.26,1,2,30,1,T,532112West-Up2,4.30E+13
5,3,2,1,1,2,West-Up1,1321.14,1,6,41,1,T,532112West-Up1,4.30E+13
5,3,2,1,1,2,West-Down1,1321.14,1,6,41,4,T,532112West-Down1,4.30E+13
5,3,2,1,1,2,West-Down2,1321.14,1,6,41,4,T,532112West-Down2,4.30E+13
5,3,2,1,1,2,East-Up2,1362.155,1,20,55,1,T,532112East-Up2,4.30E+13
5,3,2,1,1,2,East-Up1,1362.155,1,20,55,1,T,532112East-Up1,4.30E+13
5,3,2,1,1,2,East-Down1,1324.835,0,31,4,4,T,532112East-Down1,4.30E+13
5,3,2,1,1,2,East-Down2,1324.835,0,31,4,4,T,532112East-Down2,4.30E+13
5,3,2,1,1,2,North-Left2,1318.29,89,13,24,2,T,532112North-Left2,4.30E+13
5,3,2,1,1,2,North-Left1,1318.89,89,13,0,2,T,532112North-Left1,4.30E+13
5,3,2,1,1,2,North-Right1,1318.475,89,20,27,2,T,532112North-Right1,4.30E+13
5,3,2,1,1,2,North-Right2,1318.475,89,20,27,2,T,532112North-Right2,4.30E+13
5,3,2,1,1,2,South-Left2,1314.84,89,8,16,2,T,532112South-Left2,4.30E+13
5,3,2,1,1,2,South-Left1,1314.84,89,8,16,2,T,532112South-Left1,4.30E+13
5,3,2,1,1,2,South-Right1,1314.955,89,8,9,2,T,532112South-Right1,4.30E+13
5,3,2,1,1,2,South-Right2,1314.955,89,8,9,2,T,532112South-Right2,4.30E+13
6,2,2,1,1,2,West-Up2,1321.39,0,24,2,4,T,622112West-Up2,4304756021
6,2,2,1,1,2,West-Up1,1322.06,1,50,57,4,T,622112West-Up1,4304756021
6,2,2,1,1,2,West-Down1,1314.115,0,30,36,2,T,622112West-Down1,4304756021
6,2,2,1,1,2,West-Down2,1314.115,0,30,36,2,T,622112West-Down2,4304756021
6,2,2,1,1,2,East-Up2,1331.1875,0,0,19,3,T,622112East-Up2,4304756021
6,2,2,1,1,2,East-Up1,1331.1875,0,0,19,3,T,622112East-Up1,4304756021
6,2,2,1,1,2,East-Down1,1331.1875,0,0,19,3,T,622112East-Down1,4304756021
6,2,2,1,1,2,East-Down2,1331.1875,0,0,19,3,T,622112East-Down2,4304756021
6,2,2,1,1,2,North-Left2,1319.65,89,42,1,2,T,622112North-Left2,4304756021
6,2,2,1,1,2,North-Left1,1319.69,89,41,51,2,T,622112North-Left1,4304756021
6,2,2,1,1,2,North-Right1,1317.72,89,52,15,2,T,622112North-Right1,4304756021
6,2,2,1,1,2,North-Right2,1317.72,89,52,15,2,T,622112North-Right2,4304756021
6,2,2,1,1,2,South-Left2,1303.04,89,45,17,4,T,622112South-Left2,4304756021
6,2,2,1,1,2,South-Left1,1327.93,89,47,30,4,T,622112South-Left1,4304756021
6,2,2,1,1,2,South-Right1,1300.9,89,38,42,4,T,622112South-Right1,4304756021
6,2,2,1,1,2,South-Right2,1314.01,89,19,10,4,T,622112South-Right2,4304756021
3,8,2,20,1,1,West-Up2,1352.22,0,45,17,4,T,3822011West-Up2,4304756038
3,8,2,20,1,1,West-Up1,1316.02,0,44,39,4,T,3822011West-Up1,4304756038
3,8,2,20,1,1,West-Down1,1326.2,0,27,22,4,T,3822011West-Down1,4304756038
3,8,2,20,1,1,West-Down2,1326.2,0,27,22,4,T,3822011West-Down2,4304756038
3,8,2,20,1,1,East-Up2,1328.785,2,40,4,4,T,3822011East-Up2,4304756038
3,8,2,20,1,1,East-Up1,1328.785,2,40,4,4,T,3822011East-Up1,4304756038
3,8,2,20,1,1,East-Down1,1320.115,0,25,18,2,T,3822011East-Down1,4304756038
3,8,2,20,1,1,East-Down2,1320.115,0,25,18,2,T,3822011East-Down2,4304756038
3,8,2,20,1,1,North-Left2,1315.74,89,49,34,3,T,3822011North-Left2,4304756038
3,8,2,20,1,1,North-Left1,1315.74,89,49,34,3,T,3822011North-Left1,4304756038
3,8,2,20,1,1,North-Right1,1330.985,89,17,56,3,T,3822011North-Right1,4304756038
3,8,2,20,1,1,North-Right2,1330.985,89,17,56,3,T,3822011North-Right2,4304756038
3,8,2,20,1,1,South-Left2,1335.475,89,17,29,3,T,3822011South-Left2,4304756038
3,8,2,20,1,1,South-Left1,1335.475,89,17,29,3,T,3822011South-Left1,4304756038
3,8,2,20,1,1,South-Right1,1335.475,89,17,29,3,T,3822011South-Right1,4304756038
3,8,2,20,1,1,South-Right2,1335.475,89,17,29,3,T,3822011South-Right2,4304756038
34,7,2,20,1,1,West-Up2,1361.43,0,36,34,4,T,34722011West-Up2,4304756041
34,7,2,20,1,1,West-Up1,1361.43,0,36,34,4,T,34722011West-Up1,4304756041
34,7,2,20,1,1,West-Down1,1362.045,0,44,43,4,T,34722011West-Down1,4304756041
34,7,2,20,1,1,West-Down2,1362.045,0,44,43,4,T,34722011West-Down2,4304756041
34,7,2,20,1,1,East-Up2,1351.855,0,12,16,4,T,34722011East-Up2,4304756041
34,7,2,20,1,1,East-Up1,1351.855,0,12,16,4,T,34722011East-Up1,4304756041
34,7,2,20,1,1,East-Down1,1352.435,0,41,5,4,T,34722011East-Down1,4304756041
34,7,2,20,1,1,East-Down2,1352.435,0,41,5,4,T,34722011East-Down2,4304756041
34,7,2,20,1,1,North-Left2,1339.04,87,24,25,4,T,34722011North-Left2,4304756041
34,7,2,20,1,1,North-Left1,1339.04,87,24,25,4,T,34722011North-Left1,4304756041
34,7,2,20,1,1,North-Right1,1318.02,87,0,47,4,T,34722011North-Right1,4304756041
34,7,2,20,1,1,North-Right2,1337.97,81,44,27,3,T,34722011North-Right2,4304756041
34,7,2,20,1,1,South-Left2,1315.74,89,49,34,3,T,34722011South-Left2,4304756041
34,7,2,20,1,1,South-Left1,1315.74,89,49,34,3,T,34722011South-Left1,4304756041
34,7,2,20,1,1,South-Right1,1330.985,89,17,56,3,T,34722011South-Right1,4304756041
34,7,2,20,1,1,South-Right2,1330.985,89,17,56,3,T,34722011South-Right2,4304756041
11,15,2,3,1,1,West-Up2,0,0,0,0,0,T,11152311West-Up2,4.30E+13
11,15,2,3,1,1,West-Up1,5297.83,1,21,39,4,T,11152311West-Up1,4.30E+13
11,15,2,3,1,1,West-Down1,0,0,0,0,0,T,11152311West-Down1,4.30E+13
11,15,2,3,1,1,West-Down2,0,0,0,0,0,T,11152311West-Down2,4.30E+13
11,15,2,3,1,1,East-Up2,0,0,0,0,0,T,11152311East-Up2,4.30E+13
11,15,2,3,1,1,East-Up1,5290.95,1,32,35,4,T,11152311East-Up1,4.30E+13
11,15,2,3,1,1,East-Down1,0,0,0,0,0,T,11152311East-Down1,4.30E+13
11,15,2,3,1,1,East-Down2,0,0,0,0,0,T,11152311East-Down2,4.30E+13
11,15,2,3,1,1,North-Left2,0,0,0,0,0,T,11152311North-Left2,4.30E+13
11,15,2,3,1,1,North-Left1,5265.38,89,32,6,3,T,11152311North-Left1,4.30E+13
11,15,2,3,1,1,North-Right1,0,0,0,0,0,T,11152311North-Right1,4.30E+13
11,15,2,3,1,1,North-Right2,0,0,0,0,0,T,11152311North-Right2,4.30E+13
11,15,2,3,1,1,South-Left2,0,0,0,0,0,T,11152311South-Left2,4.30E+13
11,15,2,3,1,1,South-Left1,5282.11,89,27,26,3,T,11152311South-Left1,4.30E+13
11,15,2,3,1,1,South-Right1,0,0,0,0,0,T,11152311South-Right1,4.30E+13
11,15,2,3,1,1,South-Right2,0,0,0,0,0,T,11152311South-Right2,4.30E+13
35,2,2,4,2,2,West-Up2,0,0,0,0,0,T,3522422West-Up2,4.30E+13
35,2,2,4,2,2,West-Up1,2632.05,0,19,6,4,T,3522422West-Up1,4.30E+13
35,2,2,4,2,2,West-Down1,2734.93,0,19,6,4,T,3522422West-Down1,4.30E+13
35,2,2,4,2,2,West-Down2,0,0,0,0,0,T,3522422West-Down2,4.30E+13
35,2,2,4,2,2,East-Up2,0,0,0,0,0,T,3522422East-Up2,4.30E+13
35,2,2,4,2,2,East-Up1,2628.81,0,3,24,3,T,3522422East-Up1,4.30E+13
35,2,2,4,2,2,East-Down1,2628.81,0,3,24,3,T,3522422East-Down1,4.30E+13
35,2,2,4,2,2,East-Down2,0,0,0,0,0,T,3522422East-Down2,4.30E+13
35,2,2,4,2,2,North-Left2,0,0,0,0,0,T,3522422North-Left2,4.30E+13
35,2,2,4,2,2,North-Left1,2650.48,89,39,23,1,T,3522422North-Left1,4.30E+13
35,2,2,4,2,2,North-Right1,2635.63,89,58,49,2,T,3522422North-Right1,4.30E+13
35,2,2,4,2,2,North-Right2,0,0,0,0,0,T,3522422North-Right2,4.30E+13
35,2,2,4,2,2,South-Left2,0,0,0,0,0,T,3522422South-Left2,4.30E+13
35,2,2,4,2,2,South-Left1,2625.37,89,50,14,3,T,3522422South-Left1,4.30E+13
35,2,2,4,2,2,South-Right1,2553.02,89,48,47,3,T,3522422South-Right1,4.30E+13
35,2,2,4,2,2,South-Right2,72.6,89,43,4,1,T,3522422South-Right2,4.30E+13
34,2,2,4,2,2,West-Up2,0,0,0,0,0,T,3422422West-Up2,4.30E+13
34,2,2,4,2,2,West-Up1,2633.35,0,11,40,4,T,3422422West-Up1,4.30E+13
34,2,2,4,2,2,West-Down1,2753.5,0,18,55,4,T,3422422West-Down1,4.30E+13
34,2,2,4,2,2,West-Down2,0,0,0,0,0,T,3422422West-Down2,4.30E+13
34,2,2,4,2,2,East-Up2,0,0,0,0,0,T,3422422East-Up2,4.30E+13
34,2,2,4,2,2,East-Up1,2632.05,0,19,6,4,T,3422422East-Up1,4.30E+13
34,2,2,4,2,2,East-Down1,2632.05,0,19,6,4,T,3422422East-Down1,4.30E+13
34,2,2,4,2,2,East-Down2,0,0,0,0,0,T,3422422East-Down2,4.30E+13
34,2,2,4,2,2,North-Left2,0,0,0,0,0,T,3422422North-Left2,4.30E+13
34,2,2,4,2,2,North-Left1,2632.28,89,29,51,1,T,3422422North-Left1,4.30E+13
34,2,2,4,2,2,North-Right1,2663.06,89,20,22,2,T,3422422North-Right1,4.30E+13
34,2,2,4,2,2,North-Right2,0,0,0,0,0,T,3422422North-Right2,4.30E+13
34,2,2,4,2,2,South-Left2,126.54,89,32,32,3,T,3422422South-Left2,4.30E+13
34,2,2,4,2,2,South-Left1,2522.82,89,48,1,3,T,3422422South-Left1,4.30E+13
34,2,2,4,2,2,South-Right1,2530.25,89,37,59,3,T,3422422South-Right1,4.30E+13
34,2,2,4,2,2,South-Right2,121.27,89,17,39,2,T,3422422South-Right2,4.30E+13
